label,youtube_id,time_start,time_end,split
squat,EZ9XUBc08N4,13,23,train
squat,hWpZefX_OlM,32,42,train
squat,nIA5i9f2yts,15,25,train
squat,_5lTAxcYzo8,3,13,train
squat,Ur4BvaIqj_A,38,48,train
squat,ULOLObzlyxM,23,33,train
squat,QsIP98SekYc,15,25,train
squat,LlfkVA5lLcc,203,213,train
squat,kY9NTTUZpI0,223,233,train
squat,JPmvj3oqqp4,19,29,train
squat,qE8RMWFs08s,137,147,train
squat,Yzy8BzGVhi4,3,13,train
squat,VO3ts38ZCTk,23,33,train
squat,3cwWDW2PvzY,4,14,train
squat,P-U9pILPUO0,3,13,train
squat,nasOWG87QOE,14,24,train
squat,SrTloMeuy0I,15,25,train
squat,C4GOXHVcPDs,63,73,train
squat,EBMTVj2mZSU,0,10,train
squat,f2Glh5EgNME,22,32,train
squat,mHn8JTzHLOQ,7,17,train
squat,0rj8iR_wtmg,1,11,train
squat,4TanrR9F0pw,2,12,train
squat,oq40_T-zdpM,26,36,train
squat,HB8PAvz7fy0,41,51,train
squat,2FD_ykeSgkY,14,24,train
squat,TYuYICQ8HwY,35,45,train
squat,S4a4fBS7MLQ,449,459,train
squat,JfaMPeA-Yn4,4,14,train
squat,922-sjEZ19g,33,43,train
squat,Q3CqPk8_3UA,4,14,train
squat,a2EqcfiHKlA,141,151,train
squat,KEhU9iOcdTA,7,17,train
squat,B1_fRMdW_jw,115,125,train
squat,lY5lpJkI2yk,51,61,train
squat,jvHfURu9UQA,280,290,train
squat,wHg_1wIhybY,31,41,train
squat,E41pD0wYOmY,23,33,train
squat,1S0f3iBwy4o,4,14,train
squat,RACFWFYm_Tw,12,22,train
squat,EZ8YGM-OMrE,18,28,train
squat,7etvH2mf0vk,4,14,train
squat,p3tdicX_nMs,2,12,train
squat,A9nfm7dYr58,30,40,train
squat,070Bwwkaxo8,50,60,train
squat,mU2sRSLJ1Oc,22,32,train
squat,4M023gyftN8,4,14,train
squat,wFWCQC5L6hg,15,25,train
squat,5un4vn9gHEU,8,18,train
squat,D5kilg_fiBU,3,13,train
squat,KeOg7KC4kbw,57,67,train
squat,01QdtRZKXc4,65,75,train
squat,Ml4YTCH6Fhc,93,103,train
squat,r_jvcjy85lY,22,32,train
squat,ZeRFEmlGADA,4,14,train
squat,_STXPBfD6x0,2,12,train
squat,Zlpd_2PF8Pk,267,277,train
squat,5__lyorjsBQ,15,25,train
squat,Y-bh8cKq2_A,92,102,train
squat,IDIh8IMv6lU,52,62,train
squat,j-RP2aqX3p8,1,11,train
squat,LVvxnPXRrbs,115,125,train
squat,gRMgWtOFZhE,21,31,train
squat,qpWxac2Ref4,15,25,train
squat,ci8501voDW0,10,20,train
squat,C358krcIDs0,12,22,train
squat,m3ooSe2Hzxs,14,24,train
squat,pWOukYkp6tc,105,115,train
squat,nIBHcWdqhWw,0,10,train
squat,fvafp7zOn6g,4,14,train
squat,quZ6UwMyjLc,29,39,train
squat,9NXxkh8sApY,6,16,train
squat,VP3aLpRyxSc,19,29,train
squat,alMQkEhX0I8,4,14,train
squat,9NZLlj8ZAIw,12,22,train
squat,pLQH_JLAZfA,196,206,train
squat,3Z5RUDfWamM,37,47,train
squat,KGIaiOgYy-s,1,11,train
squat,mzQQGjWsbS8,24,34,train
squat,Q2mo7EUOqMQ,81,91,train
squat,Yug2V1NNEq4,27,37,train
squat,XaeNr9Ryffk,0,10,train
squat,1_sdGdLDYKg,3,13,train
squat,X5uS2T6MhgA,7,17,train
squat,d9RolJ8kHQg,160,170,train
squat,FGQxzP411bI,0,10,train
squat,evu-1Yp-HYI,10,20,train
squat,B2Qpcabplso,17,27,train
squat,7hjrDILbd90,36,46,train
squat,8RsnZas6VYo,225,235,train
squat,PoBBb1wLN6U,39,49,train
squat,blJraLmAfD0,2,12,train
squat,mWL0NBtv2mU,94,104,train
squat,BIisI6ZtYaI,364,374,train
squat,9YHON3tqSK0,14,24,train
squat,dptYqhUwE3c,12,22,train
squat,AfPkXoJM2sY,4,14,train
squat,xRdcHQt-8Cc,8,18,train
squat,QTeL-uDNlYQ,3,13,train
squat,lE2Z7zvwP_0,17,27,train
squat,UbH0wGrWfIA,2,12,train
squat,R-5SobFJhYQ,91,101,train
squat,QTeQCLk2hns,1,11,train
squat,iLcxWYF4Pm4,0,10,train
squat,qFOK_KzkFh0,3,13,train
squat,veaC3a_D374,1,11,train
squat,hpt1Jld13QE,30,40,train
squat,9NYNNDnHsWo,27,37,train
squat,9OTWckuLbYw,90,100,train
squat,FBXRad37yOw,19,29,train
squat,1vnGNr5Xy2g,5,15,train
squat,J-euLAboI2U,25,35,train
squat,SHq6ItW49m4,44,54,train
squat,RvIx1WWjqR0,73,83,train
squat,E5Lj0x287KU,2,12,train
squat,yF1LM3Xg8wQ,55,65,train
squat,JYzlnMvqnzU,31,41,train
squat,s_KDHrNTkGI,24,34,train
squat,0gtuO--nBy4,8,18,train
squat,8OOXkxN5mC4,0,10,train
squat,RYyh_kfvBJQ,69,79,train
squat,PD0U0AEqTbE,20,30,train
squat,BJvrygl8zPI,26,36,train
squat,xokMxnFcmTo,14,24,train
squat,nvbgNjzJ-KE,10,20,train
squat,0XG3JKbgzsY,79,89,train
squat,yKe59rvOqRI,0,10,train
squat,vbU9g1y3fUA,0,10,train
squat,f6CxlZSWZPU,28,38,train
squat,Arg6JZg4UdA,8,18,train
squat,G8wjQcJ1dE8,29,39,train
squat,mRT9xGflR3c,10,20,train
squat,CFBoch5vgwo,20,30,train
squat,zawXRtyOTuA,0,10,train
squat,291hHKjOGe8,47,57,train
squat,hJEblk-ZhVQ,9,19,train
squat,krtz1b0v490,1,11,train
squat,K1vlJB76ve4,17,27,train
squat,G-2toiggsXA,2,12,train
squat,D6sz67x-wxM,26,36,train
squat,CAZhrENZkRo,21,31,train
squat,Lk47htGB_OA,7,17,train
squat,3aDkBDr3FHg,13,23,train
squat,AZ4r-NkugiA,52,62,train
squat,tx6yXyagiWY,50,60,train
squat,pW3Lpiym0Qg,2,12,train
squat,qipdq5gFdeQ,3,13,train
squat,6SKKhjYzh-o,128,138,train
squat,36iG2cmkAdg,17,27,train
squat,pqV3kyRJ-x4,2,12,train
squat,zL4UqRnzv2o,2,12,train
squat,Wp6YHVj9Urw,24,34,train
squat,UxqPobfjEH8,1,11,train
squat,-FbWAfBA60A,9,19,train
squat,AChHdc1TCpM,4,14,train
squat,W73Eldl5ERM,1,11,train
squat,lWV74JUoaAE,11,21,train
squat,O1-4R4nBuCo,113,123,train
squat,4A_skVcmuxE,42,52,train
squat,sifJAW70MkI,0,10,train
squat,WVbliE2SrFE,2,12,train
squat,mAcEr7QJR9Y,26,36,train
squat,AfeYDp0PRfs,1,11,train
squat,-4FLl7iMGPY,64,74,train
squat,QBgiEWuCtIg,45,55,train
squat,iofiMud9a38,8,18,train
squat,T_Kk8JASc6Q,37,47,train
squat,fyhbe3N2c20,24,34,train
squat,zI3IPVBQvlA,3,13,train
squat,b35FXlISU-o,0,10,train
squat,wTy99jlF5lo,3,13,train
squat,TR1D_6z5AHk,15,25,train
squat,XCTy2EKHml0,4,14,train
squat,AfWQIkRZBYk,26,36,train
squat,t-CBCsWKiqg,19,29,train
squat,YwvEZIVQ5og,12,22,train
squat,cF5GeZu1g9Q,1,11,train
squat,FmbabVKyAV4,34,44,train
squat,lvrEkAVOSAs,1,11,train
squat,paGs1FXctQw,2,12,train
squat,vFMhKDEu0co,12,22,train
squat,A-VLuz8dYiw,2,12,train
squat,8qluma81WbE,15,25,train
squat,1tUWlXqXGHM,3,13,train
squat,MM4oeXm6GLU,18,28,train
squat,CTw5qExoIas,5,15,train
squat,erQj1iWoqVo,135,145,train
squat,mJ_cIMQiAP8,324,334,train
squat,mX0pXnMpAKo,3,13,train
squat,Cm5O-P8I9DI,7,17,train
squat,ghtKkHJr-vo,1,11,train
squat,p4t49B75GAs,2,12,train
squat,vG0gybD89Pw,2,12,train
squat,HG-QJiWFsTs,35,45,train
squat,RvIRR517L0k,37,47,train
squat,AlucHuOJSpc,18,28,train
squat,lm9e8Xmr1-o,4,14,train
squat,xVB-gm0onLA,10,20,train
squat,mk3nbEwRSIA,4,14,train
squat,hpWTTmHnDds,2,12,train
squat,O7Z5LcxI2kE,64,74,train
squat,cNntC0UDmgI,34,44,train
squat,40G3Lww9n00,10,20,train
squat,JG_IQuVKsBE,3,13,train
squat,2qN_X0TpTNs,3,13,train
squat,Vc8cmmLIQ-o,39,49,train
squat,syKlXFIoz1M,23,33,train
squat,CuD5jN8YqdA,2,12,train
squat,OuxYUdNFa70,16,26,train
squat,CGhTw3Llo0Q,0,10,train
squat,E0Y-OaqN6B0,12,22,train
squat,EWT0pCeuYD0,80,90,train
squat,7YxLkbSMcsk,24,34,train
squat,10ZO-uQcr44,8,18,train
squat,AvM19_4Qe5E,67,77,train
squat,eaBUsoB3ARY,4,14,train
squat,rR62QVHbEvw,4,14,train
squat,PbB-L7QN6aQ,11,21,train
squat,Jo6ktrcJCP4,16,26,train
squat,NqMnuXvoOsk,12,22,train
squat,10Y2EcXnuzQ,85,95,train
squat,bS89sQEKPCc,4,14,train
squat,IKbBKxCAmRg,1,11,train
squat,0t7xruUYBE4,173,183,train
squat,9pmzFxlcji4,27,37,train
squat,o3fMSrPbNjc,0,10,train
squat,xvbDRcfR4e4,6,16,train
squat,a2FUd0nWiWg,19,29,train
squat,3UrQPeZHHsk,13,23,train
squat,w21apyIeDHo,25,35,train
squat,3y8o_McqeVQ,11,21,train
squat,6OtKhMqNhyQ,36,46,train
squat,56tZWxMmT5I,42,52,train
squat,E40ukzDmI7c,30,40,train
squat,FlP5y8Nb_ZI,26,36,train
squat,zPn0yFrJ3_Y,339,349,train
squat,lA46pO4G0hQ,81,91,train
squat,XB_Ii19kBnA,4,14,train
squat,VkcA_ehlVeE,1,11,train
squat,Yzb7jd0I19Y,7,17,train
squat,24m7BXNvD5I,0,10,train
squat,qc26jVbVNUw,0,10,train
squat,KGLFyct_4Gk,43,53,train
squat,d_rSp7G4hU4,48,58,train
squat,qc3IpZ8fg-w,43,53,train
squat,9W0_xVQwCbc,26,36,train
squat,bDqvIZIssvs,8,18,train
squat,61oPIzLK5LI,7,17,train
squat,UWiGDKeDpe8,104,114,train
squat,UD-vcFsqvDw,9,19,train
squat,Ga6FmfptNvE,38,48,train
squat,clIrPzrVgBE,56,66,train
squat,By1Cv1fKQ4M,3,13,train
squat,IoL1VnAvVd4,31,41,train
squat,Dg97srio7jk,29,39,train
squat,LZGJjkCVH_I,2,12,train
squat,SjsXfXy41lI,41,51,train
squat,Mnhy1dGhIxY,162,172,train
squat,roXvV70qefA,83,93,train
squat,MuPaTvxY7_8,19,29,train
squat,_mioKvSCdiI,2,12,train
squat,l5KeuGUC6TA,1,11,train
squat,LzCvAHRBIco,13,23,train
squat,pRGF6YwwPcI,3,13,train
squat,MCOhcwiV4f0,15,25,train
squat,G0okcseCIgM,0,10,train
squat,xwFdL0mZ8Kg,1,11,train
squat,ljY2rEwzUbg,23,33,train
squat,akhibo8P8NQ,0,10,train
squat,EKSoddeSKOA,2,12,train
squat,goBwJ4zYnVY,2,12,train
squat,vQ0XzeKVIY0,64,74,train
squat,A9ny0YxpT5Y,50,60,train
squat,62VFZxXLEH4,11,21,train
squat,MrJPD19iHLE,51,61,train
squat,bHWh7ac6L58,92,102,train
squat,V4dL053EN8A,19,29,train
squat,QW7iwB0zYn8,3,13,train
squat,yqqgK1XQsYc,37,47,train
squat,zToqV65LD1o,24,34,train
squat,Jx_LpyMN4FE,187,197,train
squat,HITOn-jXRw8,0,10,train
squat,ar_vpR44oME,19,29,train
squat,MtAu96crrag,69,79,train
squat,d0SF0m8Ge8U,0,10,train
squat,mzL1Vl3f7Sc,4,14,train
squat,d6-OXt5jZEA,68,78,train
squat,g-XhUMB6_wk,4,14,train
squat,FbHWJdXK3NI,29,39,train
squat,M8lDdBv7dcM,33,43,train
squat,zmXrrP3KXnY,29,39,train
squat,i9YKLm6WSMw,0,10,train
squat,VyvQJ68Hezs,0,10,train
squat,7NvVR29Qrug,32,42,train
squat,2gxsQ5kpbXY,6,16,train
squat,wPDNywE_1os,76,86,train
squat,M7nBhGpzPq8,11,21,train
squat,U0fiKQ769Xw,0,10,train
squat,8YzgL9BTpHs,178,188,train
squat,my0E9N5VH3w,393,403,train
squat,6gqwVodJh60,51,61,train
squat,_yZNNh2rTtE,10,20,train
squat,fjOPqbf3xkg,3,13,train
squat,biBLm217VxA,3,13,train
squat,rQVxdr7HVaM,30,40,train
squat,UbHAPvzZIpA,34,44,train
squat,MoSPWvzinko,18,28,train
squat,PwC1sKdjPSM,3,13,train
squat,LU0c3j4krIY,11,21,train
squat,_DS8no9A1d8,14,24,train
squat,ZUq4CTCXVhA,25,35,train
squat,CMsLePtkypk,0,10,train
squat,HaMW-jK8hi0,10,20,train
squat,upVLRwqaG_Y,4,14,train
squat,NCEAhU2ZLbM,13,23,train
squat,pWPYxoLChyc,0,10,train
squat,pwCguMjX_3A,2,12,train
squat,XBwyQtDpYnM,14,24,train
squat,BMwP2HljkYY,3,13,train
squat,535s5bf9VVM,4,14,train
squat,n0lhiuOrPiw,148,158,train
squat,lJD_sTe501w,1,11,train
squat,SQlkqttvpmw,39,49,train
squat,Otg0uhtU13U,4,14,train
squat,PPPjLVWYHNM,18,28,train
squat,baOIwRDSELo,3,13,train
squat,SxDqEqCkR2o,0,10,train
squat,QW7qU55BWjI,169,179,train
squat,aZuCbZmqLdY,49,59,train
squat,zTo7kH8KKAE,10,20,train
squat,Ouxu6Ul7pj4,14,24,train
squat,xSNrBuwvKMU,12,22,train
squat,7dopFf5AOOI,19,29,train
squat,uLGWOtiPUVY,4,14,train
squat,soh5Xqxs0Nk,17,27,train
squat,bAMovt4b_T8,0,10,train
squat,PV9sURwufw4,147,157,train
squat,E65aStUrDL4,8,18,train
squat,6H3DCcS3s94,12,22,train
squat,e46E6JgZSyw,2,12,train
squat,MoSWnhMGACA,14,24,train
squat,GHOALpgA3WQ,3,13,train
squat,X5t_OE0yJeg,3,13,train
squat,LAftyxUqdJE,14,24,train
squat,LfK93_xtsig,9,19,train
squat,KpnjJfdJZP0,6,16,train
squat,LzDPkfZ4LMg,22,32,train
squat,zyOEFzAqAe0,28,38,train
squat,IS2n20mXkSM,17,27,train
squat,4k4XQca5bfo,14,24,train
squat,Nj4E7UB5ncw,215,225,train
squat,B99SsnPTplk,12,22,train
squat,eE1m9iE5J9w,2,12,train
squat,xLxC4VpHAoQ,4,14,train
squat,QWtffTQABKM,119,129,train
squat,Wv1DTzoP-8M,4,14,train
squat,-5FBGZLKJIk,8,18,train
squat,7adGe6Nl8xw,7,17,train
squat,T5r3i5n25VM,1,11,train
squat,_5k70j8twiU,11,21,train
squat,QETKfuz6PpY,41,51,train
squat,SelhlE8tl2U,280,290,train
squat,Ql5NyxnV-n0,22,32,train
squat,Ga6VL803ow4,159,169,train
squat,_CFa7qUmjrk,28,38,train
squat,UDiwExrvz6g,10,20,train
squat,HXUy0W155-Y,5,15,train
squat,OfwYK3l-xoQ,3,13,train
squat,B98yliRb-Mc,22,32,train
squat,wjY4En1RAS0,32,42,train
squat,j-D3ztzIHSc,0,10,train
squat,VWTo0NbntYw,12,22,train
squat,gAxVL3K0vsg,20,30,train
squat,lM1ttV4PIP0,67,77,train
squat,QMGNbeElvkk,1,11,train
squat,ri1vQwflDBw,6,16,train
squat,H3-5MwYrD-I,15,25,train
squat,V8hCWnq5044,6,16,train
squat,lwLlxs4RV5U,29,39,train
squat,hra6RatmD5w,21,31,train
squat,OOlxJ7LqrbU,2,12,train
squat,SEQTkp6GvK4,29,39,train
squat,lSU2HSfpXvE,163,173,train
squat,en3vXg6Q1OQ,9,19,train
squat,Nu6pt8nbpKg,4,14,train
squat,Yza8N155_d8,16,26,train
squat,qeaGSbY-GKo,6,16,train
squat,o2R4TZouG1I,97,107,train
squat,w202HsFm59g,37,47,train
squat,f6CtqMuepRo,41,51,train
squat,xrEvrsm_08Y,21,31,train
squat,W6_qrIPjQUw,78,88,train
squat,_y2m5KxiJ-w,114,124,train
squat,VSCDK3lBmng,43,53,train
squat,_dXS7cNpGnQ,3,13,train
squat,nnawsu2oZT4,15,25,train
squat,m1HKtns-Tcg,16,26,train
squat,dM1DcPC1I8c,427,437,train
squat,_m4TDbpIQPI,7,17,train
squat,czfEwngRHh0,42,52,train
squat,2tLYisuitR0,9,19,train
squat,6yIRpUvvo6s,38,48,train
squat,-c9pjgSfKLE,39,49,train
squat,XW4Nxp_LflQ,29,39,train
squat,4vfGx4fEdZ0,20,30,train
squat,a7tpcfEkC8U,3,13,train
squat,oTYQxAr9dEg,15,25,train
squat,MrI0XwJuIDw,1,11,train
squat,603q1dwfi7w,2,12,train
squat,b0nFjeyerxo,73,83,train
squat,Giy1qtLjMXc,6,16,train
squat,cNog5mDwHkY,544,554,train
squat,jpRaA3yFU4k,33,43,train
squat,1o6fXy-0uUE,116,126,train
squat,e3xST55U4a8,10,20,train
squat,diGvJD79T_I,2325,2335,train
squat,0t7xruUYBE4,173,183,train
squat,0NGOQJ3cBf4,279,289,train
squat,2GJMrfFCUtM,43,53,train
squat,OrJ95sED9ro,686,696,train
squat,cimuqxdooyo,0,10,train
squat,1kUPwJolXt4,26,36,train
squat,DVxG-sFQXzg,67,77,train
squat,wjZco0zKK7E,22,32,train
squat,Xmgm2JD4WwE,91,101,train
squat,8qXd0bd5zwY,20,30,train
squat,rQvNhCvVV3s,208,218,train
squat,EEG38okDLF8,4,14,train
squat,BPa-U_lJFTw,140,150,train
squat,YzadwpZUKUM,83,93,train
squat,0XNoBLQlxTU,504,514,train
squat,dloQVOmLVtE,531,541,train
squat,qipWOJRlJn4,216,226,train
squat,nlOvoCVJw7Y,20,30,train
squat,7V3VqU_prbU,18,28,train
squat,3pvL15tcdpA,97,107,train
